year,sector_id,number_of_jobs,cid
2035,8,484,11
2035,8,3846,35
2035,8,340,57
2035,8,591,49
2035,9,23891,11
2035,9,104519,35
2035,9,17990,57
2035,9,53639,49
2035,10,12842,11
2035,10,84790,35
2035,10,9388,57
2035,10,18207,49
2035,11,709,11
2035,11,714,35
2035,11,770,57
2035,11,2351,49
2035,12,10800,11
2035,12,52898,35
2035,12,7856,57
2035,12,25301,49
2036,1,12860,11
2036,1,57262,35
2036,1,8850,57
2036,1,23535,49
2036,2,19894,11
2036,2,69834,35
2036,2,13609,57
2036,2,43753,49
2036,3,44896,11
2036,3,179082,35
2036,3,32622,57
2036,3,85093,49
2036,4,19926,11
2036,4,101007,35
2036,4,19935,57
2036,4,47445,49
2036,5,11271,11
2036,5,72656,35
2036,5,14736,57
2036,5,26938,49
2036,6,28322,11
2036,6,163160,35
2036,6,13633,57
2036,6,81127,49
2036,7,63595,11
2036,7,299887,35
2036,7,42799,57
2036,7,119506,49
2036,8,483,11
2036,8,3816,35
2036,8,335,57
2036,8,588,49
2036,9,24083,11
2036,9,105291,35
2036,9,18006,57
2036,9,54591,49
2036,10,12952,11
2036,10,85092,35
2036,10,9419,57
2036,10,18501,49
2036,11,704,11
2036,11,706,35
2036,11,756,57
2036,11,2325,49
2036,12,10960,11
2036,12,53586,35
2036,12,7913,57
2036,12,25846,49
2037,1,13017,11
2037,1,57544,35
2037,1,8858,57
2037,1,23966,49
2037,2,20189,11
2037,2,70363,35
2037,2,13754,57
2037,2,44777,49
2037,3,45298,11
2037,3,180930,35
2037,3,32762,57
2037,3,86388,49
2037,4,20192,11
2037,4,102099,35
2037,4,20046,57
2037,4,48436,49
2037,5,11223,11
2037,5,72744,35
2037,5,14648,57
2037,5,27086,49
2037,6,28969,11
2037,6,166449,35
2037,6,13858,57
2037,6,83611,49
2037,7,64374,11
2037,7,302790,35
2037,7,43059,57
2037,7,121806,49
2037,8,483,11
2037,8,3785,35
2037,8,331,57
2037,8,585,49
2037,9,24270,11
2037,9,106042,35
2037,9,18016,57
2037,9,55553,49
2037,10,13061,11
2037,10,85380,35
2037,10,9446,57
2037,10,18798,49
2037,11,700,11
2037,11,697,35
2037,11,741,57
2037,11,2298,49
2037,12,11115,11
2037,12,54269,35
2037,12,7970,57
2037,12,26400,49
2038,1,13174,11
2038,1,57815,35
2038,1,8861,57
2038,1,24403,49
2038,2,20482,11
2038,2,70883,35
2038,2,13896,57
2038,2,45810,49
2038,3,45694,11
2038,3,182750,35
2038,3,32896,57
2038,3,87704,49
2038,4,20456,11
2038,4,103177,35
2038,4,20153,57
2038,4,49438,49
2038,5,11171,11
2038,5,72818,35
2038,5,14559,57
2038,5,27240,49
2038,6,29615,11
2038,6,169720,35
2038,6,14078,57
2038,6,86116,49
2038,7,65145,11
2038,7,305650,35
2038,7,43307,57
2038,7,124134,49
2038,8,482,11
2038,8,3754,35
2038,8,327,57
2038,8,581,49
2038,9,24455,11
2038,9,106779,35
2038,9,18023,57
2038,9,56531,49
2038,10,13167,11
2038,10,85652,35
2038,10,9473,57
2038,10,19100,49
2038,11,694,11
2038,11,689,35
2038,11,725,57
2038,11,2272,49
2038,12,11271,11
2038,12,54945,35
2038,12,8024,57
2038,12,26958,49
2039,1,13328,11
2039,1,58077,35
2039,1,8865,57
2039,1,24845,49
2039,2,20774,11
2039,2,71392,35
2039,2,14033,57
2039,2,46856,49
2039,3,46083,11
2039,3,184546,35
2039,3,33024,57
2039,3,89038,49
2039,4,20718,11
2039,4,104242,35
2039,4,20255,57
2039,4,50452,49
2039,5,11117,11
2039,5,72880,35
2039,5,14469,57
2039,5,27399,49
2039,6,30261,11
2039,6,172973,35
2039,6,14291,57
2039,6,88644,49
2039,7,65908,11
2039,7,308464,35
2039,7,43544,57
2039,7,126493,49
2039,8,481,11
2039,8,3721,35
2039,8,322,57
2039,8,579,49
2039,9,24634,11
2039,9,107501,35
2039,9,18029,57
2039,9,57520,49
2039,10,13272,11
2039,10,85911,35
2039,10,9496,57
2039,10,19406,49
2039,11,689,11
2039,11,679,35
2039,11,712,57
2039,11,2246,49
2039,12,11427,11
2039,12,55609,35
2039,12,8076,57
2039,12,27525,49
2040,1,13482,11
2040,1,58329,35
2040,1,8868,57
2040,1,25293,49
2040,2,21064,11
2040,2,71889,35
2040,2,14167,57
2040,2,47914,49
2040,3,46467,11
2040,3,186314,35
2040,3,33145,57
2040,3,90396,49
2040,4,20979,11
2040,4,105291,35
2040,4,20355,57
2040,4,51480,49
2040,5,11060,11
2040,5,72929,35
2040,5,14378,57
2040,5,27565,49
2040,6,30906,11
2040,6,176205,35
2040,6,14501,57
2040,6,91197,49
2040,7,66665,11
2040,7,311234,35
2040,7,43776,57
2040,7,128884,49
2040,8,480,11
2040,8,3688,35
2040,8,318,57
2040,8,575,49
2040,9,24810,11
2040,9,108205,35
2040,9,18032,57
2040,9,58522,49
2040,10,13375,11
2040,10,86157,35
2040,10,9519,57
2040,10,19717,49
2040,11,684,11
2040,11,671,35
2040,11,697,57
2040,11,2221,49
2040,12,11581,11
2040,12,56268,35
2040,12,8123,57
2040,12,28099,49
2041,1,13637,11
2041,1,58583,35
2041,1,8872,57
2041,1,25751,49
2041,2,21283,11
2041,2,72129,35
2041,2,14261,57
2041,2,48836,49
2041,3,46839,11
2041,3,188030,35
2041,3,33271,57
2041,3,91687,49
2041,4,21197,11
2041,4,106156,35
2041,4,20423,57
2041,4,52435,49
2041,5,11006,11
2041,5,72862,35
2041,5,14269,57
2041,5,27642,49
2041,6,31658,11
2041,6,180045,35
2041,6,14773,57
2041,6,94266,49
2041,7,67433,11
2041,7,313980,35
2041,7,44017,57
2041,7,131298,49
2041,8,479,11
2041,8,3655,35
2041,8,314,57
2041,8,572,49
2041,9,24984,11
2041,9,108904,35
2041,9,18033,57
2041,9,59503,49
2041,10,13453,11
2041,10,86225,35
2041,10,9522,57
2041,10,19970,49
2041,11,682,11
2041,11,665,35
2041,11,687,57
2041,11,2205,49
2041,12,11739,11
2041,12,56952,35
2041,12,8174,57
2041,12,28707,49
2042,1,13790,11
2042,1,58828,35
2042,1,8875,57
2042,1,26216,49
2042,2,21500,11
2042,2,72357,35
2042,2,14353,57
2042,2,49770,49
2042,3,47206,11
2042,3,189718,35
2042,3,33391,57
2042,3,93002,49
2042,4,21413,11
2042,4,107008,35
2042,4,20488,57
2042,4,53404,49
2042,5,10949,11
2042,5,72783,35
2042,5,14160,57
2042,5,27728,49
2042,6,32410,11
2042,6,183864,35
2042,6,15038,57
2042,6,97357,49
2042,7,68195,11
2042,7,316678,35
2042,7,44250,57
2042,7,133744,49
2042,8,477,11
2042,8,3622,35
2042,8,309,57
2042,8,568,49
2042,9,25161,11
2042,9,109585,35
2042,9,18036,57
2042,9,60499,49
2042,10,13529,11
2042,10,86279,35
2042,10,9524,57
2042,10,20229,49
2042,11,680,11
2042,11,659,35
2042,11,677,57
2042,11,2190,49
2042,12,11896,11
2042,12,57630,35
2042,12,8229,57
2042,12,29326,49
2043,1,13943,11
2043,1,59063,35
2043,1,8878,57
2043,1,26687,49
2043,2,21716,11
2043,2,72574,35
2043,2,14443,57
2043,2,50717,49
2043,3,47569,11
2043,3,191379,35
2043,3,33508,57
2043,3,94341,49
2043,4,21628,11
2043,4,107842,35
2043,4,20551,57
2043,4,54387,49
2043,5,10891,11
2043,5,72690,35
2043,5,14053,57
2043,5,27821,49
2043,6,33161,11
2043,6,187662,35
2043,6,15301,57
2043,6,100473,49
2043,7,68954,11
2043,7,319333,35
2043,7,44478,57
2043,7,136228,49
2043,8,476,11
2043,8,3588,35
2043,8,305,57
2043,8,564,49
2043,9,25330,11
2043,9,110254,35
2043,9,18036,57
2043,9,61509,49
2043,10,13605,11
2043,10,86318,35
2043,10,9527,57
2043,10,20493,49
2043,11,677,11
2043,11,652,35
2043,11,667,57
2043,11,2176,49
2043,12,12053,11
2043,12,58298,35
2043,12,8279,57
2043,12,29950,49
2044,1,14095,11
2044,1,59290,35
2044,1,8880,57
2044,1,27166,49
2044,2,21930,11
2044,2,72781,35
2044,2,14530,57
2044,2,51677,49
2044,3,47928,11
2044,3,193012,35
2044,3,33623,57
2044,3,95704,49
2044,4,21842,11
2044,4,108661,35
2044,4,20613,57
2044,4,55384,49
2044,5,10831,11
2044,5,72586,35
2044,5,13947,57
2044,5,27920,49
2044,6,33913,11
2044,6,191440,35
2044,6,15556,57
2044,6,103614,49
2044,7,69707,11
2044,7,321940,35
2044,7,44701,57
2044,7,138745,49
2044,8,475,11
2044,8,3553,35
2044,8,301,57
2044,8,561,49
2044,9,25498,11
2044,9,110900,35
2044,9,18037,57
2044,9,62535,49
2044,10,13679,11
2044,10,86344,35
2044,10,9529,57
2044,10,20762,49
2044,11,675,11
2044,11,645,35
2044,11,657,57
2044,11,2163,49
2044,12,12209,11
2044,12,58958,35
2044,12,8329,57
2044,12,30580,49
2045,1,14246,11
2045,1,59506,35
2045,1,8881,57
2045,1,27650,49
2045,2,22143,11
2045,2,72974,35
2045,2,14616,57
2045,2,52649,49
2045,3,48284,11
2045,3,194617,35
2045,3,33735,57
2045,3,97088,49
2045,4,22054,11
2045,4,109463,35
2045,4,20673,57
2045,4,56393,49
2045,5,10770,11
2045,5,72469,35
2045,5,13842,57
2045,5,28027,49
2045,6,34664,11
2045,6,195192,35
2045,6,15808,57
2045,6,106779,49
2045,7,70457,11
2045,7,324500,35
2045,7,44919,57
2045,7,141294,49
2045,8,473,11
2045,8,3518,35
2045,8,296,57
2045,8,557,49
2045,9,25667,11
2045,9,111535,35
2045,9,18037,57
2045,9,63577,49
2045,10,13751,11
2045,10,86356,35
2045,10,9531,57
2045,10,21036,49
2045,11,672,11
2045,11,638,35
2045,11,647,57
2045,11,2150,49
2045,12,12366,11
2045,12,59612,35
2045,12,8377,57
2045,12,31222,49
2046,1,14397,11
2046,1,59715,35
2046,1,8882,57
2046,1,28141,49
2046,2,22355,11
2046,2,73157,35
2046,2,14701,57
2046,2,53632,49
2046,3,48637,11
2046,3,196194,35
2046,3,33842,57
2046,3,98494,49
2046,4,22266,11
2046,4,110251,35
2046,4,20731,57
2046,4,57414,49
2046,5,10708,11
2046,5,72341,35
2046,5,13739,57
2046,5,28139,49
2046,6,35415,11
2046,6,198920,35
2046,6,16056,57
2046,6,109970,49
2046,7,71204,11
2046,7,327011,35
2046,7,45133,57
2046,7,143875,49
2046,8,471,11
2046,8,3482,35
2046,8,292,57
2046,8,554,49
2046,9,25830,11
2046,9,112150,35
2046,9,18034,57
2046,9,64633,49
2046,10,13823,11
2046,10,86353,35
2046,10,9532,57
2046,10,21315,49
2046,11,670,11
2046,11,632,35
2046,11,638,57
2046,11,2138,49
2046,12,12521,11
2046,12,60255,35
2046,12,8423,57
2046,12,31868,49
2047,1,14546,11
2047,1,59913,35
2047,1,8882,57
2047,1,28638,49
2047,2,22566,11
2047,2,73328,35
2047,2,14782,57
2047,2,54627,49
2047,3,48989,11
2047,3,197741,35
2047,3,33946,57
2047,3,99920,49
2047,4,22476,11
2047,4,111021,35
2047,4,20787,57
2047,4,58449,49
2047,5,10644,11
2047,5,72202,35
2047,5,13635,57
2047,5,28256,49
2047,6,36167,11
2047,6,202622,35
2047,6,16298,57
2047,6,113186,49
2047,7,71948,11
2047,7,329475,35
2047,7,45339,57
2047,7,146486,49
2047,8,470,11
2047,8,3446,35
2047,8,288,57
2047,8,550,49
2047,9,25993,11
2047,9,112747,35
2047,9,18034,57
2047,9,65698,49
2047,10,13895,11
2047,10,86338,35
2047,10,9531,57
2047,10,21597,49
2047,11,667,11
2047,11,625,35
2047,11,629,57
2047,11,2125,49
2047,12,12675,11
2047,12,60891,35
2047,12,8470,57
2047,12,32522,49
2048,1,14695,11
2048,1,60102,35
2048,1,8883,57
2048,1,29141,49
2048,2,22776,11
2048,2,73488,35
2048,2,14861,57
2048,2,55633,49
2048,3,49337,11
2048,3,199259,35
2048,3,34046,57
2048,3,101366,49
2048,4,22685,11
2048,4,111774,35
2048,4,20841,57
2048,4,59495,49
2048,5,10579,11
2048,5,72050,35
2048,5,13533,57
2048,5,28378,49
2048,6,36919,11
2048,6,206295,35
2048,6,16534,57
2048,6,116426,49
2048,7,72689,11
2048,7,331891,35
2048,7,45539,57
2048,7,149125,49
2048,8,468,11
2048,8,3409,35
2048,8,284,57
2048,8,547,49
2048,9,26155,11
2048,9,113331,35
2048,9,18030,57
2048,9,66779,49
2048,10,13965,11
2048,10,86308,35
2048,10,9531,57
2048,10,21884,49
2048,11,665,11
2048,11,618,35
2048,11,619,57
2048,11,2113,49
2048,12,12831,11
2048,12,61519,35
2048,12,8515,57
2048,12,33180,49
2049,1,14844,11
2049,1,60283,35
2049,1,8882,57
2049,1,29648,49
2049,2,22985,11
2049,2,73637,35
2049,2,14937,57
2049,2,56650,49
2049,3,49682,11
2049,3,200749,35
2049,3,34141,57
2049,3,102830,49
2049,4,22894,11
2049,4,112511,35
2049,4,20892,57
2049,4,60551,49
2049,5,10514,11
2049,5,71888,35
2049,5,13431,57
2049,5,28505,49
2049,6,37670,11
2049,6,209939,35
2049,6,16765,57
2049,6,119690,49
2049,7,73428,11
2049,7,334256,35
2049,7,45729,57
2049,7,151794,49
2049,8,466,11
2049,8,3371,35
2049,8,280,57
2049,8,544,49
2049,9,26317,11
2049,9,113896,35
2049,9,18024,57
2049,9,67874,49
2049,10,14034,11
2049,10,86266,35
2049,10,9530,57
2049,10,22175,49
2049,11,661,11
2049,11,611,35
2049,11,610,57
2049,11,2101,49
2049,12,12986,11
2049,12,62134,35
2049,12,8559,57
2049,12,33846,49
2050,1,14993,11
2050,1,60455,35
2050,1,8881,57
2050,1,30161,49
2050,2,23193,11
2050,2,73776,35
2050,2,15010,57
2050,2,57676,49
2050,3,50027,11
2050,3,202207,35
2050,3,34230,57
2050,3,104312,49
2050,4,23102,11
2050,4,113231,35
2050,4,20939,57
2050,4,61620,49
2050,5,10447,11
2050,5,71715,35
2050,5,13330,57
2050,5,28637,49
2050,6,38423,11
2050,6,213552,35
2050,6,16991,57
2050,6,122980,49
2050,7,74164,11
2050,7,336572,35
2050,7,45913,57
2050,7,154490,49
2050,8,465,11
2050,8,3333,35
2050,8,276,57
2050,8,541,49
2050,9,26476,11
2050,9,114443,35
2050,9,18014,57
2050,9,68979,49
2050,10,14104,11
2050,10,86209,35
2050,10,9528,57
2050,10,22469,49
2050,11,659,11
2050,11,603,35
2050,11,600,57
2050,11,2090,49
2050,12,13138,11
2050,12,62742,35
2050,12,8600,57
2050,12,34519,49
2051,1,15138,11
2051,1,60600,35
2051,1,8874,57
2051,1,30671,49
2051,2,23372,11
2051,2,73809,35
2051,2,15070,57
2051,2,58647,49
2051,3,50354,11
2051,3,203576,35
2051,3,34311,57
2051,3,105746,49
2051,4,23291,11
2051,4,113855,35
2051,4,20971,57
2051,4,62649,49
2051,5,10387,11
2051,5,71516,35
2051,5,13225,57
2051,5,28736,49
2051,6,39245,11
2051,6,217514,35
2051,6,17250,57
2051,6,126612,49
2051,7,74898,11
2051,7,338786,35
2051,7,46093,57
2051,7,157183,49
2051,8,463,11
2051,8,3296,35
2051,8,272,57
2051,8,538,49
2051,9,26627,11
2051,9,114937,35
2051,9,17998,57
2051,9,70049,49
2051,10,14163,11
2051,10,86082,35
2051,10,9518,57
2051,10,22735,49
2051,11,657,11
2051,11,598,35
2051,11,592,57
2051,11,2084,49
2051,12,13296,11
2051,12,63362,35
2051,12,8643,57
2051,12,35214,49
2052,1,15282,11
2052,1,60735,35
2052,1,8869,57
2052,1,31185,49
2052,2,23551,11
2052,2,73834,35
2052,2,15126,57
2052,2,59627,49
2052,3,50679,11
2052,3,204916,35
2052,3,34386,57
2052,3,107198,49
2052,4,23479,11
2052,4,114461,35
2052,4,21003,57
2052,4,63690,49
2052,5,10327,11
2052,5,71307,35
2052,5,13120,57
2052,5,28839,49
2052,6,40069,11
2052,6,221442,35
2052,6,17504,57
2052,6,130264,49
2052,7,75630,11
2052,7,340951,35
2052,7,46267,57
2052,7,159905,49
2052,8,461,11
2052,8,3259,35
2052,8,269,57
2052,8,534,49
2052,9,26775,11
2052,9,115412,35
2052,9,17983,57
2052,9,71133,49
2052,10,14221,11
2052,10,85942,35
2052,10,9506,57
2052,10,23005,49
2052,11,656,11
2052,11,592,35
2052,11,586,57
2052,11,2078,49
2052,12,13454,11
2052,12,63966,35
2052,12,8680,57
2052,12,35916,49
2053,1,15426,11
2053,1,60863,35
2053,1,8862,57
2053,1,31704,49
2053,2,23729,11
2053,2,73846,35
2053,2,15181,57
2053,2,60617,49
2053,3,51002,11
2053,3,206223,35
2053,3,34458,57
2053,3,108667,49
2053,4,23668,11
2053,4,115048,35
2053,4,21030,57
2053,4,64741,49
2053,5,10265,11
2053,5,71087,35
2053,5,13017,57
2053,5,28948,49
2053,6,40891,11
2053,6,225332,35
2053,6,17752,57
2053,6,133940,49
2053,7,76360,11
2053,7,343061,35
2053,7,46435,57
2053,7,162652,49
2053,8,459,11
2053,8,3221,35
2053,8,265,57
2053,8,532,49
2053,9,26923,11
2053,9,115871,35
2053,9,17966,57
2053,9,72224,49
2053,10,14280,11
2053,10,85787,35
2053,10,9494,57
2053,10,23278,49
2053,11,655,11
2053,11,586,35
2053,11,578,57
2053,11,2072,49
2053,12,13611,11
2053,12,64567,35
2053,12,8723,57
2053,12,36629,49
2054,1,15570,11
2054,1,60981,35
2054,1,8855,57
2054,1,32230,49
2054,2,23907,11
2054,2,73848,35
2054,2,15234,57
2054,2,61617,49
2054,3,51324,11
2054,3,207497,35
2054,3,34528,57
2054,3,110153,49
2054,4,23855,11
2054,4,115620,35
2054,4,21059,57
2054,4,65802,49
2054,5,10203,11
2054,5,70857,35
2054,5,12915,57
2054,5,29060,49
2054,6,41714,11
2054,6,229184,35
2054,6,17995,57
2054,6,137639,49
2054,7,77087,11
2054,7,345117,35
2054,7,46599,57
2054,7,165426,49
2054,8,457,11
2054,8,3183,35
2054,8,261,57
2054,8,528,49
2054,9,27073,11
2054,9,116313,35
2054,9,17948,57
2054,9,73328,49
2054,10,14338,11
2054,10,85622,35
2054,10,9482,57
2054,10,23555,49
2054,11,653,11
2054,11,580,35
2054,11,571,57
2054,11,2067,49
2054,12,13766,11
2054,12,65151,35
2054,12,8760,57
2054,12,37344,49
2055,1,15713,11
2055,1,61089,35
2055,1,8848,57
2055,1,32759,49
2055,2,24083,11
2055,2,73837,35
2055,2,15286,57
2055,2,62626,49
2055,3,51644,11
2055,3,208738,35
2055,3,34596,57
2055,3,111657,49
2055,4,24041,11
2055,4,116172,35
2055,4,21083,57
2055,4,66874,49
2055,5,10141,11
2055,5,70617,35
2055,5,12814,57
2055,5,29177,49
2055,6,42535,11
2055,6,232995,35
2055,6,18233,57
2055,6,141359,49
2055,7,77813,11
2055,7,347117,35
2055,7,46758,57
2055,7,168224,49
2055,8,455,11
2055,8,3144,35
2055,8,258,57
2055,8,526,49
2055,9,27221,11
2055,9,116735,35
2055,9,17932,57
2055,9,74444,49
2055,10,14395,11
2055,10,85444,35
2055,10,9469,57
2055,10,23835,49
2055,11,652,11
2055,11,574,35
2055,11,565,57
2055,11,2063,49
2055,12,13923,11
2055,12,65730,35
2055,12,8797,57
2055,12,38065,49
2056,1,15856,11
2056,1,61187,35
2056,1,8841,57
2056,1,33294,49
2056,2,24259,11
2056,2,73817,35
2056,2,15336,57
2056,2,63645,49
2056,3,51962,11
2056,3,209945,35
2056,3,34661,57
2056,3,113176,49
2056,4,24227,11
2056,4,116705,35
2056,4,21109,57
2056,4,67954,49
2056,5,10077,11
2056,5,70366,35
2056,5,12715,57
2056,5,29298,49
2056,6,43357,11
2056,6,236765,35
2056,6,18466,57
2056,6,145102,49
2056,7,78536,11
2056,7,349064,35
2056,7,46913,57
2056,7,171048,49
2056,8,453,11
2056,8,3105,35
2056,8,254,57
2056,8,522,49
2056,9,27365,11
2056,9,117139,35
2056,9,17914,57
2056,9,75572,49
2056,10,14452,11
2056,10,85253,35
2056,10,9457,57
2056,10,24119,49
2056,11,651,11
2056,11,567,35
2056,11,557,57
2056,11,2058,49
2056,12,14081,11
2056,12,66296,35
2056,12,8835,57
2056,12,38791,49
2057,1,15999,11
2057,1,61277,35
2057,1,8834,57
2057,1,33833,49
2057,2,24434,11
2057,2,73785,35
2057,2,15387,57
2057,2,64673,49
2057,3,52278,11
2057,3,211118,35
2057,3,34725,57
2057,3,114711,49
2057,4,24412,11
2057,4,117221,35
2057,4,21134,57
2057,4,69045,49
2057,5,10014,11
2057,5,70105,35
2057,5,12618,57
2057,5,29422,49
2057,6,44178,11
2057,6,240490,35
2057,6,18695,57
2057,6,148868,49
2057,7,79257,11
2057,7,350951,35
2057,7,47066,57
2057,7,173896,49
2057,8,451,11
2057,8,3065,35
2057,8,251,57
2057,8,520,49
2057,9,27509,11
2057,9,117524,35
2057,9,17894,57
2057,9,76707,49
2057,10,14507,11
2057,10,85049,35
2057,10,9445,57
2057,10,24406,49
2057,11,649,11
2057,11,562,35
2057,11,550,57
2057,11,2053,49
2057,12,14237,11
2057,12,66850,35
2057,12,8870,57
2057,12,39524,49
2058,1,16140,11
2058,1,61357,35
2058,1,8826,57
2058,1,34377,49
2058,2,24608,11
2058,2,73742,35
2058,2,15434,57
2058,2,65708,49
2058,3,52593,11
2058,3,212256,35
2058,3,34788,57
2058,3,116260,49
2058,4,24596,11
2058,4,117715,35
2058,4,21158,57
2058,4,70145,49
2058,5,9949,11
2058,5,69835,35
2058,5,12522,57
2058,5,29550,49
2058,6,44998,11
2058,6,244170,35
2058,6,18920,57
2058,6,152656,49
2058,7,79975,11
2058,7,352780,35
2058,7,47213,57
2058,7,176769,49
2058,8,449,11
2058,8,3026,35
2058,8,247,57
2058,8,516,49
2058,9,27652,11
2058,9,117889,35
2058,9,17877,57
2058,9,77855,49
2058,10,14563,11
2058,10,84832,35
2058,10,9433,57
2058,10,24697,49
2058,11,648,11
2058,11,555,35
2058,11,544,57
2058,11,2050,49
2058,12,14392,11
2058,12,67393,35
2058,12,8908,57
2058,12,40261,49
2059,1,16282,11
2059,1,61427,35
2059,1,8820,57
2059,1,34926,49
2059,2,24781,11
2059,2,73687,35
2059,2,15482,57
2059,2,66754,49
2059,3,52904,11
2059,3,213358,35
2059,3,34849,57
2059,3,117826,49
2059,4,24779,11
2059,4,118191,35
2059,4,21181,57
2059,4,71255,49
2059,5,9885,11
2059,5,69553,35
2059,5,12428,57
2059,5,29681,49
2059,6,45816,11
2059,6,247800,35
2059,6,19141,57
2059,6,156466,49
2059,7,80690,11
2059,7,354550,35
2059,7,47359,57
2059,7,179663,49
2059,8,447,11
2059,8,2985,35
2059,8,244,57
2059,8,514,49
2059,9,27794,11
2059,9,118238,35
2059,9,17860,57
2059,9,79012,49
2059,10,14618,11
2059,10,84603,35
2059,10,9420,57
2059,10,24990,49
2059,11,646,11
2059,11,549,35
2059,11,538,57
2059,11,2046,49
2059,12,14546,11
2059,12,67923,35
2059,12,8942,57
2059,12,41002,49
2060,1,16422,11
2060,1,61486,35
2060,1,8813,57
2060,1,35478,49
2060,2,24953,11
2060,2,73621,35
2060,2,15528,57
2060,2,67807,49
2060,3,53213,11
2060,3,214422,35
2060,3,34909,57
2060,3,119404,49
2060,4,24961,11
2060,4,118646,35
2060,4,21205,57
2060,4,72373,49
2060,5,9819,11
2060,5,69262,35
2060,5,12336,57
2060,5,29815,49
2060,6,46633,11
2060,6,251381,35
2060,6,19359,57
2060,6,160300,49
2060,7,81400,11
2060,7,356258,35
2060,7,47503,57
2060,7,182581,49
2060,8,445,11
2060,8,2945,35
2060,8,240,57
2060,8,511,49
2060,9,27936,11
2060,9,118566,35
2060,9,17842,57
2060,9,80178,49
2060,10,14672,11
2060,10,84362,35
2060,10,9409,57
2060,10,25286,49
2060,11,645,11
2060,11,542,35
2060,11,531,57
2060,11,2042,49
2060,12,14698,11
2060,12,68441,35
2060,12,8976,57
2060,12,41752,49
